,state,ori
1829,MICHIGAN,MI25598
1830,MICHIGAN,MI25601
1831,MICHIGAN,MI25772
1832,MICHIGAN,MI25845
1833,MICHIGAN,MI25852
1834,MICHIGAN,MI25860
1835,MICHIGAN,MI25869
1836,MICHIGAN,MI26126
1837,MICHIGAN,MI26425
1838,MICHIGAN,MI27027
1839,MICHIGAN,MI28028
1840,MICHIGAN,MI28128
1841,MICHIGAN,MI29029
1842,MICHIGAN,MI29129
1843,MICHIGAN,MI30030
1844,MICHIGAN,MI30130
1845,MICHIGAN,MI30473
1846,MICHIGAN,MI31031
1847,MICHIGAN,MI31480
1848,MICHIGAN,MI32032
1849,MICHIGAN,MI32132
1850,MICHIGAN,MI32228
1851,MICHIGAN,MI33033
1852,MICHIGAN,MI33133
1853,MICHIGAN,MI33364
1854,MICHIGAN,MI33519
1855,MICHIGAN,MI33563
1856,MICHIGAN,MI33581
1857,MICHIGAN,MI33926
1858,MICHIGAN,MI34034
1859,MICHIGAN,MI34244
1860,MICHIGAN,MI34491
1861,MICHIGAN,MI35035
1862,MICHIGAN,MI35365
1863,MICHIGAN,MI35639
1864,MICHIGAN,MI36493
1865,MICHIGAN,MI37037
1866,MICHIGAN,MI37137
1867,MICHIGAN,MI37599
1868,MICHIGAN,MI37870
1869,MICHIGAN,MI38038
1870,MICHIGAN,MI38138
1871,MICHIGAN,MI38497
1872,MICHIGAN,MI39039
1873,MICHIGAN,MI39139
1874,MICHIGAN,MI39499
1875,MICHIGAN,MI39500
1876,MICHIGAN,MI39678
1877,MICHIGAN,MI40040
1878,MICHIGAN,MI40140
1879,MICHIGAN,MI41041
1880,MICHIGAN,MI41141
1881,MICHIGAN,MI41300
1882,MICHIGAN,MI41436
1883,MICHIGAN,MI41437
1884,MICHIGAN,MI41539
1885,MICHIGAN,MI41704
1886,MICHIGAN,MI41754
1887,MICHIGAN,MI41802
1888,MICHIGAN,MI41834
1889,MICHIGAN,MI41850
1890,MICHIGAN,MI44044
1891,MICHIGAN,MI44144
1892,MICHIGAN,MI44214
1893,MICHIGAN,MI44488
1894,MICHIGAN,MI44520
1895,MICHIGAN,MI44578
1896,MICHIGAN,MI46046
1897,MICHIGAN,MI46260
1898,MICHIGAN,MI46776
1899,MICHIGAN,MI47047
1900,MICHIGAN,MI47147
1901,MICHIGAN,MI47269
1902,MICHIGAN,MI47405
1903,MICHIGAN,MI47482
1904,MICHIGAN,MI47865
1905,MICHIGAN,MI48048
1906,MICHIGAN,MI49049
1907,MICHIGAN,MI49724
1908,MICHIGAN,MI50050
1909,MICHIGAN,MI50150
1910,MICHIGAN,MI50303
1911,MICHIGAN,MI50360
1912,MICHIGAN,MI50409
1913,MICHIGAN,MI50610
1914,MICHIGAN,MI50708
1915,MICHIGAN,MI50713
1916,MICHIGAN,MI50722
1917,MICHIGAN,MI50740
1918,MICHIGAN,MI50765
1919,MICHIGAN,MI50792
1920,MICHIGAN,MI50806
1921,MICHIGAN,MI50849
1922,MICHIGAN,MI51051
1923,MICHIGAN,MI51151
1924,MICHIGAN,MI51550
1925,MICHIGAN,MI52052
1926,MICHIGAN,MI52152
1927,MICHIGAN,MI52495
1928,MICHIGAN,MI52559
1929,MICHIGAN,MI52609
1930,MICHIGAN,MI52623
1931,MICHIGAN,MI52841
1932,MICHIGAN,MI53053
1933,MICHIGAN,MI53153
1934,MICHIGAN,MI53540
1935,MICHIGAN,MI54054
1936,MICHIGAN,MI54154
1937,MICHIGAN,MI54256
1938,MICHIGAN,MI55055
1939,MICHIGAN,MI56056
1940,MICHIGAN,MI56583
1941,MICHIGAN,MI58058
1942,MICHIGAN,MI58158
1943,MICHIGAN,MI58590
1944,MICHIGAN,MI59059
1945,MICHIGAN,MI59159
1946,MICHIGAN,MI59442
1947,MICHIGAN,MI60060
1948,MICHIGAN,MI61061
1949,MICHIGAN,MI61161
1950,MICHIGAN,MI61412
1951,MICHIGAN,MI61603
1952,MICHIGAN,MI61604
1953,MICHIGAN,MI61625
1954,MICHIGAN,MI62062
1955,MICHIGAN,MI62820
1956,MICHIGAN,MI62842
1957,MICHIGAN,MI63063
1958,MICHIGAN,MI63163
1959,MICHIGAN,MI63251
1960,MICHIGAN,MI63255
1961,MICHIGAN,MI63259
1962,MICHIGAN,MI63261
1963,MICHIGAN,MI63262
1964,MICHIGAN,MI63316
1965,MICHIGAN,MI63388
1966,MICHIGAN,MI63389
1967,MICHIGAN,MI63394
1968,MICHIGAN,MI63465
1969,MICHIGAN,MI63475
1970,MICHIGAN,MI63487
1971,MICHIGAN,MI63503
1972,MICHIGAN,MI63516
1973,MICHIGAN,MI63547
1974,MICHIGAN,MI63585
1975,MICHIGAN,MI63627
1976,MICHIGAN,MI63628
1977,MICHIGAN,MI63702
1978,MICHIGAN,MI63714
1979,MICHIGAN,MI63748
1980,MICHIGAN,MI63751
1981,MICHIGAN,MI63784
1982,MICHIGAN,MI63804
1983,MICHIGAN,MI63808
1984,MICHIGAN,MI63815
1985,MICHIGAN,MI63821
1986,MICHIGAN,MI63827
1987,MICHIGAN,MI63851
1988,MICHIGAN,MI64064
1989,MICHIGAN,MI64164
1990,MICHIGAN,MI64462
1991,MICHIGAN,MI65065
1992,MICHIGAN,MI65165
1993,MICHIGAN,MI65816
1994,MICHIGAN,MI67067
1995,MICHIGAN,MI67167
1996,MICHIGAN,MI68168
1997,MICHIGAN,MI69069
1998,MICHIGAN,MI69421
1999,MICHIGAN,MI70070
2000,MICHIGAN,MI70170
2001,MICHIGAN,MI70432
2002,MICHIGAN,MI70474
2003,MICHIGAN,MI70756
2004,MICHIGAN,MI70837
2005,MICHIGAN,MI71706
2006,MICHIGAN,MI72072
2007,MICHIGAN,MI72172
2008,MICHIGAN,MI72901
2009,MICHIGAN,MI73073
2010,MICHIGAN,MI73173
2011,MICHIGAN,MI73258
2012,MICHIGAN,MI73288
2013,MICHIGAN,MI73406
2014,MICHIGAN,MI73717
2015,MICHIGAN,MI73718
2016,MICHIGAN,MI73719
2017,MICHIGAN,MI73778
2018,MICHIGAN,MI73856
2019,MICHIGAN,MI73863
2020,MICHIGAN,MI73894
2021,MICHIGAN,MI74074
2022,MICHIGAN,MI74174
2023,MICHIGAN,MI74562
2024,MICHIGAN,MI74676
2025,MICHIGAN,MI75075
2026,MICHIGAN,MI75780
2027,MICHIGAN,MI76076
2028,MICHIGAN,MI76336
2029,MICHIGAN,MI77077
2030,MICHIGAN,MI78078
2031,MICHIGAN,MI78178
2032,MICHIGAN,MI78335
2033,MICHIGAN,MI78645
2034,MICHIGAN,MI79079
2035,MICHIGAN,MI79179
2036,MICHIGAN,MI79290
2037,MICHIGAN,MI80080
2038,MICHIGAN,MI80180
2039,MICHIGAN,MI80231
2040,MICHIGAN,MI80524
2041,MICHIGAN,MI80651
2042,MICHIGAN,MI80747
2043,MICHIGAN,MI80873
2044,MICHIGAN,MI81081
2045,MICHIGAN,MI81181
2046,MICHIGAN,MI81218
2047,MICHIGAN,MI81366
2048,MICHIGAN,MI81584
2049,MICHIGAN,MI81728
2050,MICHIGAN,MI81836
2051,MICHIGAN,MI81903
2052,MICHIGAN,MI81906
2053,MICHIGAN,MI81964
2054,MICHIGAN,MI82082
2055,MICHIGAN,MI82182
2056,MICHIGAN,MI82212
2057,MICHIGAN,MI82246
2058,MICHIGAN,MI82343
2059,MICHIGAN,MI82344
2060,MICHIGAN,MI82349
2061,MICHIGAN,MI82420
2062,MICHIGAN,MI82447
2063,MICHIGAN,MI82448
2064,MICHIGAN,MI82450
2065,MICHIGAN,MI82453
2066,MICHIGAN,MI82458
2067,MICHIGAN,MI82490
2068,MICHIGAN,MI82534
2069,MICHIGAN,MI82538
2070,MICHIGAN,MI82624
2071,MICHIGAN,MI82672
2072,MICHIGAN,MI82693
2073,MICHIGAN,MI82709
2074,MICHIGAN,MI82752
2075,MICHIGAN,MI82770
2076,MICHIGAN,MI82775
2077,MICHIGAN,MI82793
2078,MICHIGAN,MI82812
2079,MICHIGAN,MI82817
2080,MICHIGAN,MI82833
2081,MICHIGAN,MI82868
2082,MICHIGAN,MI82908
2083,MICHIGAN,MI82939
2084,MICHIGAN,MI82965
2085,MICHIGAN,MI83083
2086,MICHIGAN,MI83183
2087,MICHIGAN,MI83281
2088,MINNESOTA,MN00100
2089,MINNESOTA,MN00200
2090,MINNESOTA,MN00202
2091,MINNESOTA,MN00203
2092,MINNESOTA,MN00205
2093,MINNESOTA,MN00207
2094,MINNESOTA,MN00208
2095,MINNESOTA,MN00213
2096,MINNESOTA,MN00215
2097,MINNESOTA,MN00400
2098,MINNESOTA,MN00401
2099,MINNESOTA,MN00502
2100,MINNESOTA,MN00700
2101,MINNESOTA,MN00701
2102,MINNESOTA,MN00705
2103,MINNESOTA,MN00801
2104,MINNESOTA,MN00900
2105,MINNESOTA,MN00901
2106,MINNESOTA,MN01002
2107,MINNESOTA,MN01100
2108,MINNESOTA,MN01309
2109,MINNESOTA,MN01600
2110,MINNESOTA,MN01702
2111,MINNESOTA,MN01800
2112,MINNESOTA,MN01801
2113,MINNESOTA,MN01805
2114,MINNESOTA,MN01900
2115,MINNESOTA,MN01903
2116,MINNESOTA,MN01905
2117,MINNESOTA,MN01908
2118,MINNESOTA,MN01910
2119,MINNESOTA,MN01911
2120,MINNESOTA,MN02000
2121,MINNESOTA,MN02100
2122,MINNESOTA,MN02101
2123,MINNESOTA,MN02200
2124,MINNESOTA,MN02201
2125,MINNESOTA,MN02400
2126,MINNESOTA,MN02401
2127,MINNESOTA,MN02500
2128,MINNESOTA,MN02503
2129,MINNESOTA,MN02600
2130,MINNESOTA,MN02700
2131,MINNESOTA,MN02701
2132,MINNESOTA,MN02702
2133,MINNESOTA,MN02704
2134,MINNESOTA,MN02707
2135,MINNESOTA,MN02708
2136,MINNESOTA,MN02709
2137,MINNESOTA,MN02712
2138,MINNESOTA,MN02714
2139,MINNESOTA,MN02715
2140,MINNESOTA,MN02717
2141,MINNESOTA,MN02719
2142,MINNESOTA,MN02720
2143,MINNESOTA,MN02721
2144,MINNESOTA,MN02723
2145,MINNESOTA,MN02724
2146,MINNESOTA,MN02727
2147,MINNESOTA,MN02728
2148,MINNESOTA,MN02730
2149,MINNESOTA,MN02734
2150,MINNESOTA,MN02737
2151,MINNESOTA,MN02800
2152,MINNESOTA,MN02900
2153,MINNESOTA,MN02901
2154,MINNESOTA,MN03000
2155,MINNESOTA,MN03001
2156,MINNESOTA,MN03300
2157,MINNESOTA,MN03400
2158,MINNESOTA,MN03900
2159,MINNESOTA,MN04000
2160,MINNESOTA,MN04200
2161,MINNESOTA,MN04201
2162,MINNESOTA,MN04300
2163,MINNESOTA,MN04301
2164,MINNESOTA,MN04302
2165,MINNESOTA,MN04307
2166,MINNESOTA,MN04601
2167,MINNESOTA,MN04700
2168,MINNESOTA,MN04701
2169,MINNESOTA,MN04800
2170,MINNESOTA,MN04802
2171,MINNESOTA,MN04901
2172,MINNESOTA,MN05000
2173,MINNESOTA,MN05001
2174,MINNESOTA,MN05200
2175,MINNESOTA,MN05201
2176,MINNESOTA,MN05202
2177,MINNESOTA,MN05300
2178,MINNESOTA,MN05301
2179,MINNESOTA,MN05500
2180,MINNESOTA,MN05501
2181,MINNESOTA,MN05600
2182,MINNESOTA,MN05601
2183,MINNESOTA,MN05800
2184,MINNESOTA,MN06001
2185,MINNESOTA,MN06002
2186,MINNESOTA,MN06100
2187,MINNESOTA,MN06202
2188,MINNESOTA,MN06204
2189,MINNESOTA,MN06205
2190,MINNESOTA,MN06206
2191,MINNESOTA,MN06207
2192,MINNESOTA,MN06208
2193,MINNESOTA,MN06210
2194,MINNESOTA,MN06400
2195,MINNESOTA,MN06402
2196,MINNESOTA,MN06500
2197,MINNESOTA,MN06601
2198,MINNESOTA,MN06602
2199,MINNESOTA,MN06800
2200,MINNESOTA,MN06900
2201,MINNESOTA,MN06906
2202,MINNESOTA,MN06907
2203,MINNESOTA,MN06913
2204,MINNESOTA,MN06914
2205,MINNESOTA,MN06917
2206,MINNESOTA,MN06918
2207,MINNESOTA,MN07003
2208,MINNESOTA,MN07004
2209,MINNESOTA,MN07006
2210,MINNESOTA,MN07102
2211,MINNESOTA,MN07304
2212,MINNESOTA,MN07305
2213,MINNESOTA,MN07306
2214,MINNESOTA,MN07400
2215,MINNESOTA,MN07401
2216,MINNESOTA,MN07501
2217,MINNESOTA,MN07602
2218,MINNESOTA,MN07700
2219,MINNESOTA,MN07901
2220,MINNESOTA,MN08100
2221,MINNESOTA,MN08103
2222,MINNESOTA,MN08200
2223,MINNESOTA,MN08201
2224,MINNESOTA,MN08202
2225,MINNESOTA,MN08204
2226,MINNESOTA,MN08205
2227,MINNESOTA,MN08206
2228,MINNESOTA,MN08211
2229,MINNESOTA,MN08214
2230,MINNESOTA,MN08300
2231,MINNESOTA,MN08302
2232,MINNESOTA,MN08400
2233,MINNESOTA,MN08401
2234,MINNESOTA,MN08500
2235,MINNESOTA,MN08502
2236,MINNESOTA,MN08600
2237,MINNESOTA,MN08601
2238,MINNESOTA,MNMHP06
2239,MINNESOTA,MNMHP07
2240,MINNESOTA,MNMHP08
2241,MINNESOTA,MNMHP09
2242,MINNESOTA,MNMHP10
2243,MINNESOTA,MNMHP12
2244,MISSISSIPPI,MS00601
2245,MISSISSIPPI,MS01100
2246,MISSISSIPPI,MS01704
2247,MISSISSIPPI,MS01802
2248,MISSISSIPPI,MS02200
2249,MISSISSIPPI,MS02402
2250,MISSISSIPPI,MS02404
2251,MISSISSIPPI,MS02501
2252,MISSISSIPPI,MS02901
2253,MISSISSIPPI,MS03003
2254,MISSISSIPPI,MS03402
2255,MISSISSIPPI,MS03602
2256,MISSISSIPPI,MS03800
2257,MISSISSIPPI,MS03801
2258,MISSISSIPPI,MS04502
2259,MISSISSIPPI,MS04504
2260,MISSISSIPPI,MS04702
2261,MISSISSIPPI,MS04801
2262,MISSISSIPPI,MS05303
2263,MISSISSIPPI,MS05501
2264,MISSISSIPPI,MS05702
2265,MISSISSIPPI,MS06104
2266,MISSISSIPPI,MS07000
2267,MISSISSIPPI,MS07101
2268,MISSISSIPPI,MS07500
2269,MISSISSIPPI,MS08001
2270,MISSOURI,MO00100
2271,MISSOURI,MO00101
2272,MISSOURI,MO00201
2273,MISSOURI,MO00400
2274,MISSOURI,MO00404
2275,MISSOURI,MO00500
2276,MISSOURI,MO00501
2277,MISSOURI,MO00502
2278,MISSOURI,MO00601
2279,MISSOURI,MO00702
2280,MISSOURI,MO00800
2281,MISSOURI,MO00803
2282,MISSOURI,MO00902
2283,MISSOURI,MO01000
2284,MISSOURI,MO01001
2285,MISSOURI,MO01002
2286,MISSOURI,MO01004
2287,MISSOURI,MO01005
2288,MISSOURI,MO01100
2289,MISSOURI,MO01101
2290,MISSOURI,MO01200
2291,MISSOURI,MO01202
2292,MISSOURI,MO01303
2293,MISSOURI,MO01400
2294,MISSOURI,MO01403
2295,MISSOURI,MO01405
2296,MISSOURI,MO01501
2297,MISSOURI,MO01502
2298,MISSOURI,MO01600
2299,MISSOURI,MO01601
2300,MISSOURI,MO01602
2301,MISSOURI,MO01900
2302,MISSOURI,MO01902
2303,MISSOURI,MO01904
2304,MISSOURI,MO01905
2305,MISSOURI,MO01906
2306,MISSOURI,MO01907
2307,MISSOURI,MO02200
2308,MISSOURI,MO02201
2309,MISSOURI,MO02202
2310,MISSOURI,MO02203
2311,MISSOURI,MO02300
2312,MISSOURI,MO02400
2313,MISSOURI,MO02402
2314,MISSOURI,MO02403
2315,MISSOURI,MO02404
2316,MISSOURI,MO02405
2317,MISSOURI,MO02406
2318,MISSOURI,MO02407
2319,MISSOURI,MO02408
2320,MISSOURI,MO02501
2321,MISSOURI,MO02505
2322,MISSOURI,MO02600
2323,MISSOURI,MO02601
2324,MISSOURI,MO02615
2325,MISSOURI,MO02700
2326,MISSOURI,MO02701
2327,MISSOURI,MO02800
2328,MISSOURI,MO02802
2329,MISSOURI,MO02803
2330,MISSOURI,MO02810
2331,MISSOURI,MO03100
2332,MISSOURI,MO03200
2333,MISSOURI,MO03301
2334,MISSOURI,MO03400
2335,MISSOURI,MO03401
2336,MISSOURI,MO03500
2337,MISSOURI,MO03505
2338,MISSOURI,MO03506
2339,MISSOURI,MO03600
2340,MISSOURI,MO03604
2341,MISSOURI,MO03605
2342,MISSOURI,MO03607
2343,MISSOURI,MO03608
2344,MISSOURI,MO03900
2345,MISSOURI,MO03902
2346,MISSOURI,MO03903
2347,MISSOURI,MO03905
2348,MISSOURI,MO03909
2349,MISSOURI,MO04000
2350,MISSOURI,MO04001
2351,MISSOURI,MO04201
2352,MISSOURI,MO04300
2353,MISSOURI,MO04501
2354,MISSOURI,MO04600
2355,MISSOURI,MO04601
2356,MISSOURI,MO04602
2357,MISSOURI,MO04603
2358,MISSOURI,MO04800
2359,MISSOURI,MO04801
2360,MISSOURI,MO04802
2361,MISSOURI,MO04804
2362,MISSOURI,MO04806
2363,MISSOURI,MO04808
2364,MISSOURI,MO04811
2365,MISSOURI,MO04827
2366,MISSOURI,MO04901
2367,MISSOURI,MO04903
2368,MISSOURI,MO04906
2369,MISSOURI,MO04907
2370,MISSOURI,MO04915
2371,MISSOURI,MO05000
2372,MISSOURI,MO05001
2373,MISSOURI,MO05002
2374,MISSOURI,MO05003
2375,MISSOURI,MO05004
2376,MISSOURI,MO05006
2377,MISSOURI,MO05007
2378,MISSOURI,MO05008
2379,MISSOURI,MO05100
2380,MISSOURI,MO05101
2381,MISSOURI,MO05102
2382,MISSOURI,MO05103
2383,MISSOURI,MO05104
2384,MISSOURI,MO05300
2385,MISSOURI,MO05302
2386,MISSOURI,MO05400
2387,MISSOURI,MO05404
2388,MISSOURI,MO05406
2389,MISSOURI,MO05500
2390,MISSOURI,MO05501
2391,MISSOURI,MO05504
2392,MISSOURI,MO05601
2393,MISSOURI,MO05700
2394,MISSOURI,MO05704
2395,MISSOURI,MO05708
2396,MISSOURI,MO05801
2397,MISSOURI,MO06000
2398,MISSOURI,MO06103
2399,MISSOURI,MO06201
2400,MISSOURI,MO06401
2401,MISSOURI,MO06500
2402,MISSOURI,MO06601
2403,MISSOURI,MO06603
2404,MISSOURI,MO06701
2405,MISSOURI,MO07100
2406,MISSOURI,MO07200
2407,MISSOURI,MO07300
2408,MISSOURI,MO07303
2409,MISSOURI,MO07304
2410,MISSOURI,MO07400
2411,MISSOURI,MO07402
2412,MISSOURI,MO07502
2413,MISSOURI,MO07700
2414,MISSOURI,MO07800
2415,MISSOURI,MO07801
2416,MISSOURI,MO07803
2417,MISSOURI,MO07805
2418,MISSOURI,MO07900
2419,MISSOURI,MO07901
2420,MISSOURI,MO08003
2421,MISSOURI,MO08100
2422,MISSOURI,MO08101
2423,MISSOURI,MO08102
2424,MISSOURI,MO08200
2425,MISSOURI,MO08300
2426,MISSOURI,MO08301
2427,MISSOURI,MO08302
2428,MISSOURI,MO08303
2429,MISSOURI,MO08305
2430,MISSOURI,MO08401
2431,MISSOURI,MO08502
2432,MISSOURI,MO08504
2433,MISSOURI,MO08505
2434,MISSOURI,MO08800
2435,MISSOURI,MO08803
2436,MISSOURI,MO08902
2437,MISSOURI,MO09100
2438,MISSOURI,MO09101
2439,MISSOURI,MO09200
2440,MISSOURI,MO09201
2441,MISSOURI,MO09203
2442,MISSOURI,MO09204
2443,MISSOURI,MO09205
2444,MISSOURI,MO09207
2445,MISSOURI,MO09209
2446,MISSOURI,MO09212
2447,MISSOURI,MO09402
2448,MISSOURI,MO09403
2449,MISSOURI,MO09406
2450,MISSOURI,MO09416
2451,MISSOURI,MO09500
2452,MISSOURI,MO09502
2453,MISSOURI,MO09504
2454,MISSOURI,MO09506
2455,MISSOURI,MO09507
2456,MISSOURI,MO09508
2457,MISSOURI,MO09509
2458,MISSOURI,MO0950H
2459,MISSOURI,MO09510
2460,MISSOURI,MO09511
2461,MISSOURI,MO09512
2462,MISSOURI,MO09514
2463,MISSOURI,MO09515
2464,MISSOURI,MO09516
2465,MISSOURI,MO09518
2466,MISSOURI,MO09519
2467,MISSOURI,MO09522
2468,MISSOURI,MO09523
2469,MISSOURI,MO09525
2470,MISSOURI,MO09526
2471,MISSOURI,MO09528
2472,MISSOURI,MO09529
2473,MISSOURI,MO09530
2474,MISSOURI,MO09531
2475,MISSOURI,MO09538
2476,MISSOURI,MO09539
2477,MISSOURI,MO09541
2478,MISSOURI,MO09543
2479,MISSOURI,MO09544
2480,MISSOURI,MO09547
2481,MISSOURI,MO09548
2482,MISSOURI,MO09552
2483,MISSOURI,MO09553
2484,MISSOURI,MO09555
2485,MISSOURI,MO09556
2486,MISSOURI,MO09557
2487,MISSOURI,MO09561
2488,MISSOURI,MO09562
2489,MISSOURI,MO09563
2490,MISSOURI,MO09564
2491,MISSOURI,MO09567
2492,MISSOURI,MO09569
2493,MISSOURI,MO09570
2494,MISSOURI,MO09572
2495,MISSOURI,MO09575
2496,MISSOURI,MO09584
2497,MISSOURI,MO09585
2498,MISSOURI,MO0959A
2499,MISSOURI,MO09700
2500,MISSOURI,MO09801
2501,MISSOURI,MO09802
2502,MISSOURI,MO10100
2503,MISSOURI,MO10101
2504,MISSOURI,MO10105
2505,MISSOURI,MO10106
2506,MISSOURI,MO10400
2507,MISSOURI,MO10404
2508,MISSOURI,MO10500
2509,MISSOURI,MO10505
2510,MISSOURI,MO10700
2511,MISSOURI,MO10701
2512,MISSOURI,MO10702
2513,MISSOURI,MO10703
2514,MISSOURI,MO10800
2515,MISSOURI,MO10801
2516,MISSOURI,MO10802
2517,MISSOURI,MO10803
2518,MISSOURI,MO10900
2519,MISSOURI,MO10901
2520,MISSOURI,MO11000
2521,MISSOURI,MO11003
2522,MISSOURI,MO11004
2523,MISSOURI,MO11100
2524,MISSOURI,MO11103
2525,MISSOURI,MO11201
2526,MISSOURI,MO11300
2527,MISSOURI,MO11301
2528,MISSOURI,MO11306
2529,MISSOURI,MO11500
2530,MISSOURI,MOKPD00
2531,MISSOURI,MOMHPAA
2532,MISSOURI,MOMHPBB
2533,MISSOURI,MOMHPCC
2534,MISSOURI,MOMHPEE
2535,MISSOURI,MOMHPGG
2536,MISSOURI,MOMHPHH
2537,MISSOURI,MOMHPII
2538,MISSOURI,MOSPD00
2539,MONTANA,MT00101
2540,MONTANA,MT00700
2541,MONTANA,MT00701
2542,MONTANA,MT01100
2543,MONTANA,MT01101
2544,MONTANA,MT01500
2545,MONTANA,MT01502
2546,MONTANA,MT01503
2547,MONTANA,MT01600
2548,MONTANA,MT01601
2549,MONTANA,MT01602
2550,MONTANA,MT01802
2551,MONTANA,MT02100
2552,MONTANA,MT02101
2553,MONTANA,MT02402
2554,MONTANA,MT02700
2555,MONTANA,MT02701
2556,MONTANA,MT02900
2557,MONTANA,MT03200
2558,MONTANA,MT03201
2559,MONTANA,MT03400
2560,MONTANA,MT03600
2561,MONTANA,MT04100
2562,MONTANA,MT04101
2563,MONTANA,MT04302
2564,MONTANA,MT04800
2565,MONTANA,MT04900
2566,MONTANA,MT05301
2567,MONTANA,MT05600
2568,MONTANA,MT05601
2569,MONTANA,MT05602
2570,NEBRASKA,NB00101
2571,NEBRASKA,NB00900
2572,NEBRASKA,NB01000
2573,NEBRASKA,NB01001
2574,NEBRASKA,NB01601
2575,NEBRASKA,NB02100
2576,NEBRASKA,NB02101
2577,NEBRASKA,NB02200
2578,NEBRASKA,NB02201
2579,NEBRASKA,NB02301
2580,NEBRASKA,NB02400
2581,NEBRASKA,NB02402
2582,NEBRASKA,NB02403
2583,NEBRASKA,NB02500
2584,NEBRASKA,NB02600
2585,NEBRASKA,NB02700
2586,NEBRASKA,NB02701
2587,NEBRASKA,NB02800
2588,NEBRASKA,NB02802
2589,NEBRASKA,NB02804
2590,NEBRASKA,NB03400
2591,NEBRASKA,NB03401
2592,NEBRASKA,NB04000
2593,NEBRASKA,NB04001
2594,NEBRASKA,NB04101
2595,NEBRASKA,NB04501
2596,NEBRASKA,NB04800
2597,NEBRASKA,NB05101
2598,NEBRASKA,NB05500
2599,NEBRASKA,NB05501
2600,NEBRASKA,NB06000
2601,NEBRASKA,NB06001
2602,NEBRASKA,NB06601
2603,NEBRASKA,NB06901
2604,NEBRASKA,NB07101
2605,NEBRASKA,NB07301
2606,NEBRASKA,NB07401
2607,NEBRASKA,NB07602
2608,NEBRASKA,NB07700
2609,NEBRASKA,NB07701
2610,NEBRASKA,NB07702
2611,NEBRASKA,NB07704
2612,NEBRASKA,NB07800
2613,NEBRASKA,NB07801
2614,NEBRASKA,NB07802
2615,NEBRASKA,NB07900
2616,NEBRASKA,NB07901
2617,NEBRASKA,NB07902
2618,NEBRASKA,NB08001
2619,NEBRASKA,NB08100
2620,NEBRASKA,NB08400
2621,NEBRASKA,NB08500
2622,NEBRASKA,NB08901
2623,NEBRASKA,NB09300
2624,NEBRASKA,NB09301
2625,NEBRASKA,NBNSP10
2626,NEBRASKA,NBNSP24
2627,NEBRASKA,NBNSP28
2628,NEBRASKA,NBNSP40
2629,NEBRASKA,NBNSP55
2630,NEBRASKA,NBNSP56
2631,NEBRASKA,NBNSP60
2632,NEBRASKA,NBNSP71
2633,NEBRASKA,NBNSP73
2634,NEBRASKA,NBNSP77
2635,NEBRASKA,NBNSP79
2636,NEVADA,NV00100
2637,NEVADA,NV00101
2638,NEVADA,NV00201
2639,NEVADA,NV00203
2640,NEVADA,NV00204
2641,NEVADA,NV00210
2642,NEVADA,NV00216
2643,NEVADA,NV00300
2644,NEVADA,NV00400
2645,NEVADA,NV00401
2646,NEVADA,NV00402
2647,NEVADA,NV00405
2648,NEVADA,NV00700
2649,NEVADA,NV00701
2650,NEVADA,NV00900
2651,NEVADA,NV01300
2652,NEVADA,NV01600
2653,NEVADA,NV01601
2654,NEVADA,NV01602
2655,NEVADA,NV01700
2656,NEW HAMPSHIRE,NH00102
2657,NEW HAMPSHIRE,NH00104
2658,NEW HAMPSHIRE,NH00106
2659,NEW HAMPSHIRE,NH00110
2660,NEW HAMPSHIRE,NH00114
2661,NEW HAMPSHIRE,NH00116
2662,NEW HAMPSHIRE,NH00122
2663,NEW HAMPSHIRE,NH00200
2664,NEW HAMPSHIRE,NH00210
2665,NEW HAMPSHIRE,NH00224
2666,NEW HAMPSHIRE,NH00226
2667,NEW HAMPSHIRE,NH00234
2668,NEW HAMPSHIRE,NH00236
2669,NEW HAMPSHIRE,NH00300
2670,NEW HAMPSHIRE,NH00314
2671,NEW HAMPSHIRE,NH00316
2672,NEW HAMPSHIRE,NH00318
2673,NEW HAMPSHIRE,NH00328
2674,NEW HAMPSHIRE,NH00406
2675,NEW HAMPSHIRE,NH00410
2676,NEW HAMPSHIRE,NH00416
2677,NEW HAMPSHIRE,NH00430
2678,NEW HAMPSHIRE,NH00438
2679,NEW HAMPSHIRE,NH00514
2680,NEW HAMPSHIRE,NH00516
2681,NEW HAMPSHIRE,NH00526
2682,NEW HAMPSHIRE,NH00534
2683,NEW HAMPSHIRE,NH00536
2684,NEW HAMPSHIRE,NH00544
2685,NEW HAMPSHIRE,NH00546
2686,NEW HAMPSHIRE,NH00548
2687,NEW HAMPSHIRE,NH00566
2688,NEW HAMPSHIRE,NH00580
2689,NEW HAMPSHIRE,NH00602
2690,NEW HAMPSHIRE,NH00604
2691,NEW HAMPSHIRE,NH00606
2692,NEW HAMPSHIRE,NH00608
2693,NEW HAMPSHIRE,NH00616
2694,NEW HAMPSHIRE,NH00624
2695,NEW HAMPSHIRE,NH00628
2696,NEW HAMPSHIRE,NH00630
2697,NEW HAMPSHIRE,NH00634
2698,NEW HAMPSHIRE,NH00640
2699,NEW HAMPSHIRE,NH00642
2700,NEW HAMPSHIRE,NH00646
2701,NEW HAMPSHIRE,NH00652
2702,NEW HAMPSHIRE,NH00654
2703,NEW HAMPSHIRE,NH00660
